11.05	-1.4969549282221781
11.149999999999999	-1.5852324895705845
11.25	-1.6734544172879664
11.349999999999998	-1.7616407153038027
11.45	-1.8498111225032292
11.549999999999997	-1.9379929433128784
11.649999999999999	-2.026203662834498
11.749999999999996	-2.1143990793845324
11.849999999999998	-2.2026050294057984
11.949999999999996	-2.290865777259968
12.049999999999997	-2.379231190267824
12.149999999999995	-2.4677757582375595
12.249999999999996	-2.5565555075562783
12.349999999999994	-2.645645658386179
12.449999999999996	-2.7351444138947567
12.549999999999994	-2.825161313623886
12.649999999999995	-2.91575269512745
12.749999999999993	-3.0071461585163677
12.849999999999994	-3.099436254205076
12.949999999999992	-3.192735644723893
13.049999999999994	-3.2874176360707144
13.149999999999991	-3.383419469914114
13.249999999999993	-3.4813807893709234
13.34999999999999	-3.5811685963386912
13.449999999999992	-3.683275015809501
13.54999999999999	-3.7881322393433354
13.649999999999991	-3.895786115800677
13.74999999999999	-4.007358130121602
13.84999999999999	-4.122859110215179
13.949999999999989	-4.243820483156191
14.04999999999999	-4.370182803981484
14.149999999999988	-4.5036239459875995
14.24999999999999	-4.6451235774837665
14.349999999999987	-4.795880017344075
14.449999999999989	-4.95703092660682
14.549999999999986	-5.133122185662502
14.649999999999988	-5.3260580013659125
14.749999999999986	-5.528708288941061
14.849999999999987	-5.774690718274137
14.949999999999985	-6.017728766960432
15.049999999999986	-6.251811972993799
